vehicle_id,snapshot_date,make,model,year,mileage_km,vehicle_age_years,component,km_since_oil_change,km_since_brake_service,km_since_battery_change,km_since_coolant_flush,avg_rpm_30d,std_rpm_30d,avg_coolant_temp_30d,max_coolant_temp_30d,avg_voltage_30d,min_voltage_30d,avg_speed_30d,avg_throttle_30d,fuel_trim_mean_30d,fuel_trim_std_30d,dtc_count_7d,dtc_count_30d,dtc_count_90d,rpm_speed_ratio,coolant_delta_30d,voltage_drop_30d,driving_aggression_score,idle_time_pct,highway_pct,total_engine_hours,risk_level
VH-0035,2024-02-06,Renault,Megane,2017,128612,9,brakes,6091,34904,53197,473,1875.5,779.1,89.2,101.5,13.95,12.48,31.2,29.4,5.07,0.68,0,1,2,60.15,12.31,1.47,0.318,20.1,10.8,4124.6,low_risk
VH-0035,2024-02-06,Renault,Megane,2017,128612,9,cooling_system,6091,34904,53197,473,1875.5,779.1,89.2,101.5,13.95,12.48,31.2,29.4,5.07,0.68,0,1,2,60.15,12.31,1.47,0.318,20.1,10.8,4124.6,medium_risk
VH-0035,2024-02-06,Renault,Megane,2017,128612,9,transmission,6091,34904,53197,473,1875.5,779.1,89.2,101.5,13.95,12.48,31.2,29.4,5.07,0.68,0,1,2,60.15,12.31,1.47,0.318,20.1,10.8,4124.6,medium_risk
VH-0035,2024-02-06,Renault,Megane,2017,128612,9,engine,6091,34904,53197,473,1875.5,779.1,89.2,101.5,13.95,12.48,31.2,29.4,5.07,0.68,0,1,2,60.15,12.31,1.47,0.318,20.1,10.8,4124.6,low_risk
VH-0035,2024-02-06,Renault,Megane,2017,128612,9,fuel_system,6091,34904,53197,473,1875.5,779.1,89.2,101.5,13.95,12.48,31.2,29.4,5.07,0.68,0,1,2,60.15,12.31,1.47,0.318,20.1,10.8,4124.6,no_risk
VH-0035,2024-02-06,Renault,Megane,2017,128612,9,electrical,6091,34904,53197,473,1875.5,779.1,89.2,101.5,13.95,12.48,31.2,29.4,5.07,0.68,0,1,2,60.15,12.31,1.47,0.318,20.1,10.8,4124.6,medium_risk
VH-0035,2024-03-17,Renault,Megane,2017,129140,9,battery,11453,30513,38619,11929,1373.9,616.5,89.5,95.9,14.55,14.14,67.8,30.4,8.03,6.93,0,3,2,20.28,6.37,0.41,0.319,37.6,52.6,1906.0,low_risk
VH-0035,2024-03-17,Renault,Megane,2017,129140,9,brakes,11453,30513,38619,11929,1373.9,616.5,89.5,95.9,14.55,14.14,67.8,30.4,8.03,6.93,0,3,2,20.28,6.37,0.41,0.319,37.6,52.6,1906.0,high_risk
VH-0035,2024-03-17,Renault,Megane,2017,129140,9,cooling_system,11453,30513,38619,11929,1373.9,616.5,89.5,95.9,14.55,14.14,67.8,30.4,8.03,6.93,0,3,2,20.28,6.37,0.41,0.319,37.6,52.6,1906.0,no_risk
VH-0035,2024-03-17,Renault,Megane,2017,129140,9,transmission,11453,30513,38619,11929,1373.9,616.5,89.5,95.9,14.55,14.14,67.8,30.4,8.03,6.93,0,3,2,20.28,6.37,0.41,0.319,37.6,52.6,1906.0,no_risk
VH-0035,2024-03-17,Renault,Megane,2017,129140,9,engine,11453,30513,38619,11929,1373.9,616.5,89.5,95.9,14.55,14.14,67.8,30.4,8.03,6.93,0,3,2,20.28,6.37,0.41,0.319,37.6,52.6,1906.0,medium_risk
VH-0035,2024-03-17,Renault,Megane,2017,129140,9,fuel_system,11453,30513,38619,11929,1373.9,616.5,89.5,95.9,14.55,14.14,67.8,30.4,8.03,6.93,0,3,2,20.28,6.37,0.41,0.319,37.6,52.6,1906.0,medium_risk
VH-0035,2024-03-17,Renault,Megane,2017,129140,9,electrical,11453,30513,38619,11929,1373.9,616.5,89.5,95.9,14.55,14.14,67.8,30.4,8.03,6.93,0,3,2,20.28,6.37,0.41,0.319,37.6,52.6,1906.0,low_risk
VH-0035,2024-05-30,Renault,Megane,2017,131414,9,battery,7579,8187,39452,43550,1886.9,539.1,89.4,99.2,12.92,12.59,52.2,16.4,-2.27,5.03,0,0,1,36.12,9.76,0.32,0.191,34.2,16.2,2515.3,low_risk
VH-0035,2024-05-30,Renault,Megane,2017,131414,9,brakes,7579,8187,39452,43550,1886.9,539.1,89.4,99.2,12.92,12.59,52.2,16.4,-2.27,5.03,0,0,1,36.12,9.76,0.32,0.191,34.2,16.2,2515.3,no_risk
VH-0035,2024-05-30,Renault,Megane,2017,131414,9,cooling_system,7579,8187,39452,43550,1886.9,539.1,89.4,99.2,12.92,12.59,52.2,16.4,-2.27,5.03,0,0,1,36.12,9.76,0.32,0.191,34.2,16.2,2515.3,low_risk
VH-0035,2024-05-30,Renault,Megane,2017,131414,9,transmission,7579,8187,39452,43550,1886.9,539.1,89.4,99.2,12.92,12.59,52.2,16.4,-2.27,5.03,0,0,1,36.12,9.76,0.32,0.191,34.2,16.2,2515.3,low_risk
VH-0035,2024-05-30,Renault,Megane,2017,131414,9,engine,7579,8187,39452,43550,1886.9,539.1,89.4,99.2,12.92,12.59,52.2,16.4,-2.27,5.03,0,0,1,36.12,9.76,0.32,0.191,34.2,16.2,2515.3,no_risk
VH-0035,2024-05-30,Renault,Megane,2017,131414,9,fuel_system,7579,8187,39452,43550,1886.9,539.1,89.4,99.2,12.92,12.59,52.2,16.4,-2.27,5.03,0,0,1,36.12,9.76,0.32,0.191,34.2,16.2,2515.3,no_risk
VH-0035,2024-05-30,Renault,Megane,2017,131414,9,electrical,7579,8187,39452,43550,1886.9,539.1,89.4,99.2,12.92,12.59,52.2,16.4,-2.27,5.03,0,0,1,36.12,9.76,0.32,0.191,34.2,16.2,2515.3,no_risk
VH-0035,2024-05-18,Renault,Megane,2017,133333,9,battery,13716,7960,23192,34744,1329.7,605.1,88.7,93.7,14.33,13.66,30.8,1.5,-3.36,3.55,0,1,2,43.11,5.02,0.66,0.159,15.7,16.5,4323.3,low_risk
VH-0035,2024-05-18,Renault,Megane,2017,133333,9,brakes,13716,7960,23192,34744,1329.7,605.1,88.7,93.7,14.33,13.66,30.8,1.5,-3.36,3.55,0,1,2,43.11,5.02,0.66,0.159,15.7,16.5,4323.3,no_risk
VH-0035,2024-05-18,Renault,Megane,2017,133333,9,cooling_system,13716,7960,23192,34744,1329.7,605.1,88.7,93.7,14.33,13.66,30.8,1.5,-3.36,3.55,0,1,2,43.11,5.02,0.66,0.159,15.7,16.5,4323.3,no_risk
VH-0035,2024-05-18,Renault,Megane,2017,133333,9,transmission,13716,7960,23192,34744,1329.7,605.1,88.7,93.7,14.33,13.66,30.8,1.5,-3.36,3.55,0,1,2,43.11,5.02,0.66,0.159,15.7,16.5,4323.3,no_risk
VH-0035,2024-05-18,Renault,Megane,2017,133333,9,engine,13716,7960,23192,34744,1329.7,605.1,88.7,93.7,14.33,13.66,30.8,1.5,-3.36,3.55,0,1,2,43.11,5.02,0.66,0.159,15.7,16.5,4323.3,low_risk
VH-0035,2024-05-18,Renault,Megane,2017,133333,9,fuel_system,13716,7960,23192,34744,1329.7,605.1,88.7,93.7,14.33,13.66,30.8,1.5,-3.36,3.55,0,1,2,43.11,5.02,0.66,0.159,15.7,16.5,4323.3,no_risk
VH-0035,2024-05-18,Renault,Megane,2017,133333,9,electrical,13716,7960,23192,34744,1329.7,605.1,88.7,93.7,14.33,13.66,30.8,1.5,-3.36,3.55,0,1,2,43.11,5.02,0.66,0.159,15.7,16.5,4323.3,low_risk
VH-0035,2024-07-22,Renault,Megane,2017,135177,9,battery,11530,13159,57888,29741,1302.2,696.1,89.1,95.8,14.14,13.02,43.6,22.3,5.83,6.32,1,0,4,29.84,6.68,1.12,0.1,20.4,48.5,3098.0,medium_risk
VH-0035,2024-07-22,Renault,Megane,2017,135177,9,brakes,11530,13159,57888,29741,1302.2,696.1,89.1,95.8,14.14,13.02,43.6,22.3,5.83,6.32,1,0,4,29.84,6.68,1.12,0.1,20.4,48.5,3098.0,no_risk
VH-0035,2024-07-22,Renault,Megane,2017,135177,9,cooling_system,11530,13159,57888,29741,1302.2,696.1,89.1,95.8,14.14,13.02,43.6,22.3,5.83,6.32,1,0,4,29.84,6.68,1.12,0.1,20.4,48.5,3098.0,no_risk
VH-0035,2024-07-22,Renault,Megane,2017,135177,9,transmission,11530,13159,57888,29741,1302.2,696.1,89.1,95.8,14.14,13.02,43.6,22.3,5.83,6.32,1,0,4,29.84,6.68,1.12,0.1,20.4,48.5,3098.0,no_risk
VH-0035,2024-07-22,Renault,Megane,2017,135177,9,engine,11530,13159,57888,29741,1302.2,696.1,89.1,95.8,14.14,13.02,43.6,22.3,5.83,6.32,1,0,4,29.84,6.68,1.12,0.1,20.4,48.5,3098.0,low_risk
VH-0035,2024-07-22,Renault,Megane,2017,135177,9,fuel_system,11530,13159,57888,29741,1302.2,696.1,89.1,95.8,14.14,13.02,43.6,22.3,5.83,6.32,1,0,4,29.84,6.68,1.12,0.1,20.4,48.5,3098.0,no_risk
VH-0035,2024-07-22,Renault,Megane,2017,135177,9,electrical,11530,13159,57888,29741,1302.2,696.1,89.1,95.8,14.14,13.02,43.6,22.3,5.83,6.32,1,0,4,29.84,6.68,1.12,0.1,20.4,48.5,3098.0,medium_risk
VH-0035,2024-05-08,Renault,Megane,2017,136686,9,battery,705,20917,54103,13536,1209.6,435.6,87.9,100.1,14.52,14.22,38.2,15.7,-5.83,1.42,2,1,2,31.65,12.26,0.3,0.186,12.1,49.4,3576.5,low_risk
VH-0035,2024-05-08,Renault,Megane,2017,136686,9,brakes,705,20917,54103,13536,1209.6,435.6,87.9,100.1,14.52,14.22,38.2,15.7,-5.83,1.42,2,1,2,31.65,12.26,0.3,0.186,12.1,49.4,3576.5,no_risk
VH-0035,2024-05-08,Renault,Megane,2017,136686,9,cooling_system,705,20917,54103,13536,1209.6,435.6,87.9,100.1,14.52,14.22,38.2,15.7,-5.83,1.42,2,1,2,31.65,12.26,0.3,0.186,12.1,49.4,3576.5,high_risk
VH-0035,2024-05-08,Renault,Megane,2017,136686,9,transmission,705,20917,54103,13536,1209.6,435.6,87.9,100.1,14.52,14.22,38.2,15.7,-5.83,1.42,2,1,2,31.65,12.26,0.3,0.186,12.1,49.4,3576.5,no_risk
VH-0035,2024-05-08,Renault,Megane,2017,136686,9,engine,705,20917,54103,13536,1209.6,435.6,87.9,100.1,14.52,14.22,38.2,15.7,-5.83,1.42,2,1,2,31.65,12.26,0.3,0.186,12.1,49.4,3576.5,no_risk
VH-0035,2024-05-08,Renault,Megane,2017,136686,9,fuel_system,705,20917,54103,13536,1209.6,435.6,87.9,100.1,14.52,14.22,38.2,15.7,-5.83,1.42,2,1,2,31.65,12.26,0.3,0.186,12.1,49.4,3576.5,no_risk
VH-0035,2024-05-08,Renault,Megane,2017,136686,9,electrical,705,20917,54103,13536,1209.6,435.6,87.9,100.1,14.52,14.22,38.2,15.7,-5.83,1.42,2,1,2,31.65,12.26,0.3,0.186,12.1,49.4,3576.5,low_risk
VH-0035,2024-09-09,Renault,Megane,2017,137488,9,battery,8930,10357,38001,6856,2155.9,355.4,94.6,105.5,13.95,13.34,59.1,33.0,-1.29,4.17,0,1,4,36.5,10.87,0.6,0.469,12.5,43.7,2327.5,low_risk
VH-0035,2024-09-09,Renault,Megane,2017,137488,9,brakes,8930,10357,38001,6856,2155.9,355.4,94.6,105.5,13.95,13.34,59.1,33.0,-1.29,4.17,0,1,4,36.5,10.87,0.6,0.469,12.5,43.7,2327.5,no_risk
VH-0035,2024-09-09,Renault,Megane,2017,137488,9,cooling_system,8930,10357,38001,6856,2155.9,355.4,94.6,105.5,13.95,13.34,59.1,33.0,-1.29,4.17,0,1,4,36.5,10.87,0.6,0.469,12.5,43.7,2327.5,medium_risk
VH-0035,2024-09-09,Renault,Megane,2017,137488,9,transmission,8930,10357,38001,6856,2155.9,355.4,94.6,105.5,13.95,13.34,59.1,33.0,-1.29,4.17,0,1,4,36.5,10.87,0.6,0.469,12.5,43.7,2327.5,no_risk
VH-0035,2024-09-09,Renault,Megane,2017,137488,9,engine,8930,10357,38001,6856,2155.9,355.4,94.6,105.5,13.95,13.34,59.1,33.0,-1.29,4.17,0,1,4,36.5,10.87,0.6,0.469,12.5,43.7,2327.5,no_risk
VH-0035,2024-09-09,Renault,Megane,2017,137488,9,fuel_system,8930,10357,38001,6856,2155.9,355.4,94.6,105.5,13.95,13.34,59.1,33.0,-1.29,4.17,0,1,4,36.5,10.87,0.6,0.469,12.5,43.7,2327.5,no_risk
VH-0035,2024-09-09,Renault,Megane,2017,137488,9,electrical,8930,10357,38001,6856,2155.9,355.4,94.6,105.5,13.95,13.34,59.1,33.0,-1.29,4.17,0,1,4,36.5,10.87,0.6,0.469,12.5,43.7,2327.5,no_risk
VH-0035,2024-10-27,Renault,Megane,2017,139494,9,battery,12761,483,20756,43782,1190.1,450.9,91.6,101.5,13.9,13.24,69.9,36.8,-1.35,4.98,0,1,3,17.02,9.91,0.66,0.033,31.4,23.3,1994.5,low_risk
VH-0035,2024-10-27,Renault,Megane,2017,139494,9,brakes,12761,483,20756,43782,1190.1,450.9,91.6,101.5,13.9,13.24,69.9,36.8,-1.35,4.98,0,1,3,17.02,9.91,0.66,0.033,31.4,23.3,1994.5,low_risk
VH-0035,2024-10-27,Renault,Megane,2017,139494,9,cooling_system,12761,483,20756,43782,1190.1,450.9,91.6,101.5,13.9,13.24,69.9,36.8,-1.35,4.98,0,1,3,17.02,9.91,0.66,0.033,31.4,23.3,1994.5,medium_risk
VH-0035,2024-10-27,Renault,Megane,2017,139494,9,transmission,12761,483,20756,43782,1190.1,450.9,91.6,101.5,13.9,13.24,69.9,36.8,-1.35,4.98,0,1,3,17.02,9.91,0.66,0.033,31.4,23.3,1994.5,no_risk
VH-0035,2024-10-27,Renault,Megane,2017,139494,9,engine,12761,483,20756,43782,1190.1,450.9,91.6,101.5,13.9,13.24,69.9,36.8,-1.35,4.98,0,1,3,17.02,9.91,0.66,0.033,31.4,23.3,1994.5,low_risk
VH-0035,2024-10-27,Renault,Megane,2017,139494,9,fuel_system,12761,483,20756,43782,1190.1,450.9,91.6,101.5,13.9,13.24,69.9,36.8,-1.35,4.98,0,1,3,17.02,9.91,0.66,0.033,31.4,23.3,1994.5,no_risk
VH-0035,2024-10-27,Renault,Megane,2017,139494,9,electrical,12761,483,20756,43782,1190.1,450.9,91.6,101.5,13.9,13.24,69.9,36.8,-1.35,4.98,0,1,3,17.02,9.91,0.66,0.033,31.4,23.3,1994.5,no_risk
VH-0035,2024-09-21,Renault,Megane,2017,141615,9,battery,669,34137,42554,24894,1505.0,442.3,91.9,97.8,14.58,14.03,28.2,25.8,-2.77,2.48,0,2,6,53.33,5.95,0.54,0.428,30.7,38.6,5018.2,medium_risk
VH-0035,2024-09-21,Renault,Megane,2017,141615,9,brakes,669,34137,42554,24894,1505.0,442.3,91.9,97.8,14.58,14.03,28.2,25.8,-2.77,2.48,0,2,6,53.33,5.95,0.54,0.428,30.7,38.6,5018.2,low_risk
VH-0035,2024-09-21,Renault,Megane,2017,141615,9,cooling_system,669,34137,42554,24894,1505.0,442.3,91.9,97.8,14.58,14.03,28.2,25.8,-2.77,2.48,0,2,6,53.33,5.95,0.54,0.428,30.7,38.6,5018.2,no_risk
VH-0035,2024-09-21,Renault,Megane,2017,141615,9,transmission,669,34137,42554,24894,1505.0,442.3,91.9,97.8,14.58,14.03,28.2,25.8,-2.77,2.48,0,2,6,53.33,5.95,0.54,0.428,30.7,38.6,5018.2,medium_risk
VH-0035,2024-09-21,Renault,Megane,2017,141615,9,engine,669,34137,42554,24894,1505.0,442.3,91.9,97.8,14.58,14.03,28.2,25.8,-2.77,2.48,0,2,6,53.33,5.95,0.54,0.428,30.7,38.6,5018.2,low_risk
VH-0035,2024-09-21,Renault,Megane,2017,141615,9,fuel_system,669,34137,42554,24894,1505.0,442.3,91.9,97.8,14.58,14.03,28.2,25.8,-2.77,2.48,0,2,6,53.33,5.95,0.54,0.428,30.7,38.6,5018.2,low_risk
VH-0035,2024-09-21,Renault,Megane,2017,141615,9,electrical,669,34137,42554,24894,1505.0,442.3,91.9,97.8,14.58,14.03,28.2,25.8,-2.77,2.48,0,2,6,53.33,5.95,0.54,0.428,30.7,38.6,5018.2,no_risk
VH-0035,2024-10-15,Renault,Megane,2017,142916,9,battery,8392,18515,31121,17251,2136.0,737.2,89.7,98.6,14.63,14.05,16.7,42.3,1.58,3.14,0,2,4,127.97,8.93,0.58,0.394,35.5,48.0,7145.8,low_risk
VH-0035,2024-10-15,Renault,Megane,2017,142916,9,brakes,8392,18515,31121,17251,2136.0,737.2,89.7,98.6,14.63,14.05,16.7,42.3,1.58,3.14,0,2,4,127.97,8.93,0.58,0.394,35.5,48.0,7145.8,no_risk
VH-0035,2024-10-15,Renault,Megane,2017,142916,9,cooling_system,8392,18515,31121,17251,2136.0,737.2,89.7,98.6,14.63,14.05,16.7,42.3,1.58,3.14,0,2,4,127.97,8.93,0.58,0.394,35.5,48.0,7145.8,no_risk
VH-0035,2024-10-15,Renault,Megane,2017,142916,9,transmission,8392,18515,31121,17251,2136.0,737.2,89.7,98.6,14.63,14.05,16.7,42.3,1.58,3.14,0,2,4,127.97,8.93,0.58,0.394,35.5,48.0,7145.8,low_risk
VH-0035,2024-10-15,Renault,Megane,2017,142916,9,engine,8392,18515,31121,17251,2136.0,737.2,89.7,98.6,14.63,14.05,16.7,42.3,1.58,3.14,0,2,4,127.97,8.93,0.58,0.394,35.5,48.0,7145.8,no_risk
VH-0035,2024-10-15,Renault,Megane,2017,142916,9,fuel_system,8392,18515,31121,17251,2136.0,737.2,89.7,98.6,14.63,14.05,16.7,42.3,1.58,3.14,0,2,4,127.97,8.93,0.58,0.394,35.5,48.0,7145.8,no_risk
VH-0035,2024-10-15,Renault,Megane,2017,142916,9,electrical,8392,18515,31121,17251,2136.0,737.2,89.7,98.6,14.63,14.05,16.7,42.3,1.58,3.14,0,2,4,127.97,8.93,0.58,0.394,35.5,48.0,7145.8,no_risk
VH-0035,2024-09-04,Renault,Megane,2017,143711,9,battery,10564,10819,54397,48177,1873.4,504.6,89.0,102.1,14.87,14.07,32.3,27.4,-0.6,3.98,1,0,3,57.94,13.1,0.8,0.352,21.6,26.0,4444.4,low_risk
VH-0035,2024-09-04,Renault,Megane,2017,143711,9,brakes,10564,10819,54397,48177,1873.4,504.6,89.0,102.1,14.87,14.07,32.3,27.4,-0.6,3.98,1,0,3,57.94,13.1,0.8,0.352,21.6,26.0,4444.4,no_risk
VH-0035,2024-09-04,Renault,Megane,2017,143711,9,cooling_system,10564,10819,54397,48177,1873.4,504.6,89.0,102.1,14.87,14.07,32.3,27.4,-0.6,3.98,1,0,3,57.94,13.1,0.8,0.352,21.6,26.0,4444.4,high_risk
VH-0035,2024-09-04,Renault,Megane,2017,143711,9,transmission,10564,10819,54397,48177,1873.4,504.6,89.0,102.1,14.87,14.07,32.3,27.4,-0.6,3.98,1,0,3,57.94,13.1,0.8,0.352,21.6,26.0,4444.4,medium_risk
VH-0035,2024-09-04,Renault,Megane,2017,143711,9,engine,10564,10819,54397,48177,1873.4,504.6,89.0,102.1,14.87,14.07,32.3,27.4,-0.6,3.98,1,0,3,57.94,13.1,0.8,0.352,21.6,26.0,4444.4,no_risk
VH-0035,2024-09-04,Renault,Megane,2017,143711,9,fuel_system,10564,10819,54397,48177,1873.4,504.6,89.0,102.1,14.87,14.07,32.3,27.4,-0.6,3.98,1,0,3,57.94,13.1,0.8,0.352,21.6,26.0,4444.4,no_risk
VH-0035,2024-09-04,Renault,Megane,2017,143711,9,electrical,10564,10819,54397,48177,1873.4,504.6,89.0,102.1,14.87,14.07,32.3,27.4,-0.6,3.98,1,0,3,57.94,13.1,0.8,0.352,21.6,26.0,4444.4,medium_risk
VH-0035,2025-01-27,Renault,Megane,2017,145799,9,battery,5678,21306,11563,39906,1707.7,391.9,87.0,106.4,14.56,14.24,32.0,23.1,6.52,1.61,0,3,2,53.35,19.37,0.32,0.409,27.3,21.5,4554.8,low_risk
VH-0035,2025-01-27,Renault,Megane,2017,145799,9,brakes,5678,21306,11563,39906,1707.7,391.9,87.0,106.4,14.56,14.24,32.0,23.1,6.52,1.61,0,3,2,53.35,19.37,0.32,0.409,27.3,21.5,4554.8,no_risk
VH-0035,2025-01-27,Renault,Megane,2017,145799,9,cooling_system,5678,21306,11563,39906,1707.7,391.9,87.0,106.4,14.56,14.24,32.0,23.1,6.52,1.61,0,3,2,53.35,19.37,0.32,0.409,27.3,21.5,4554.8,high_risk
VH-0035,2025-01-27,Renault,Megane,2017,145799,9,transmission,5678,21306,11563,39906,1707.7,391.9,87.0,106.4,14.56,14.24,32.0,23.1,6.52,1.61,0,3,2,53.35,19.37,0.32,0.409,27.3,21.5,4554.8,low_risk
VH-0035,2025-01-27,Renault,Megane,2017,145799,9,engine,5678,21306,11563,39906,1707.7,391.9,87.0,106.4,14.56,14.24,32.0,23.1,6.52,1.61,0,3,2,53.35,19.37,0.32,0.409,27.3,21.5,4554.8,medium_risk
VH-0035,2025-01-27,Renault,Megane,2017,145799,9,fuel_system,5678,21306,11563,39906,1707.7,391.9,87.0,106.4,14.56,14.24,32.0,23.1,6.52,1.61,0,3,2,53.35,19.37,0.32,0.409,27.3,21.5,4554.8,no_risk
VH-0035,2025-01-27,Renault,Megane,2017,145799,9,electrical,5678,21306,11563,39906,1707.7,391.9,87.0,106.4,14.56,14.24,32.0,23.1,6.52,1.61,0,3,2,53.35,19.37,0.32,0.409,27.3,21.5,4554.8,low_risk
VH-0035,2024-06-29,Renault,Megane,2017,146813,9,battery,13775,3576,29782,19595,2196.0,712.7,84.4,103.7,14.11,13.37,41.9,38.5,4.63,1.08,0,0,2,52.36,19.37,0.74,0.322,38.8,45.7,3500.4,low_risk
VH-0035,2024-06-29,Renault,Megane,2017,146813,9,brakes,13775,3576,29782,19595,2196.0,712.7,84.4,103.7,14.11,13.37,41.9,38.5,4.63,1.08,0,0,2,52.36,19.37,0.74,0.322,38.8,45.7,3500.4,no_risk
VH-0035,2024-06-29,Renault,Megane,2017,146813,9,cooling_system,13775,3576,29782,19595,2196.0,712.7,84.4,103.7,14.11,13.37,41.9,38.5,4.63,1.08,0,0,2,52.36,19.37,0.74,0.322,38.8,45.7,3500.4,medium_risk
VH-0035,2024-06-29,Renault,Megane,2017,146813,9,transmission,13775,3576,29782,19595,2196.0,712.7,84.4,103.7,14.11,13.37,41.9,38.5,4.63,1.08,0,0,2,52.36,19.37,0.74,0.322,38.8,45.7,3500.4,medium_risk
VH-0035,2024-06-29,Renault,Megane,2017,146813,9,engine,13775,3576,29782,19595,2196.0,712.7,84.4,103.7,14.11,13.37,41.9,38.5,4.63,1.08,0,0,2,52.36,19.37,0.74,0.322,38.8,45.7,3500.4,no_risk
VH-0035,2024-06-29,Renault,Megane,2017,146813,9,fuel_system,13775,3576,29782,19595,2196.0,712.7,84.4,103.7,14.11,13.37,41.9,38.5,4.63,1.08,0,0,2,52.36,19.37,0.74,0.322,38.8,45.7,3500.4,no_risk
VH-0035,2024-06-29,Renault,Megane,2017,146813,9,electrical,13775,3576,29782,19595,2196.0,712.7,84.4,103.7,14.11,13.37,41.9,38.5,4.63,1.08,0,0,2,52.36,19.37,0.74,0.322,38.8,45.7,3500.4,low_risk
VH-0035,2024-07-11,Renault,Megane,2017,147990,9,battery,5609,30333,31686,35537,1717.4,510.3,78.6,87.5,14.46,13.62,60.6,16.0,-4.46,0.55,1,1,2,28.33,8.93,0.84,0.251,38.4,21.2,2441.3,low_risk
VH-0035,2024-07-11,Renault,Megane,2017,147990,9,brakes,5609,30333,31686,35537,1717.4,510.3,78.6,87.5,14.46,13.62,60.6,16.0,-4.46,0.55,1,1,2,28.33,8.93,0.84,0.251,38.4,21.2,2441.3,medium_risk
VH-0035,2024-07-11,Renault,Megane,2017,147990,9,cooling_system,5609,30333,31686,35537,1717.4,510.3,78.6,87.5,14.46,13.62,60.6,16.0,-4.46,0.55,1,1,2,28.33,8.93,0.84,0.251,38.4,21.2,2441.3,no_risk
VH-0035,2024-07-11,Renault,Megane,2017,147990,9,transmission,5609,30333,31686,35537,1717.4,510.3,78.6,87.5,14.46,13.62,60.6,16.0,-4.46,0.55,1,1,2,28.33,8.93,0.84,0.251,38.4,21.2,2441.3,no_risk
VH-0035,2024-07-11,Renault,Megane,2017,147990,9,engine,5609,30333,31686,35537,1717.4,510.3,78.6,87.5,14.46,13.62,60.6,16.0,-4.46,0.55,1,1,2,28.33,8.93,0.84,0.251,38.4,21.2,2441.3,low_risk
VH-0035,2024-07-11,Renault,Megane,2017,147990,9,fuel_system,5609,30333,31686,35537,1717.4,510.3,78.6,87.5,14.46,13.62,60.6,16.0,-4.46,0.55,1,1,2,28.33,8.93,0.84,0.251,38.4,21.2,2441.3,no_risk
VH-0035,2024-07-11,Renault,Megane,2017,147990,9,electrical,5609,30333,31686,35537,1717.4,510.3,78.6,87.5,14.46,13.62,60.6,16.0,-4.46,0.55,1,1,2,28.33,8.93,0.84,0.251,38.4,21.2,2441.3,no_risk
VH-0035,2024-11-19,Renault,Megane,2017,150295,9,battery,2625,28437,30802,42044,2313.5,545.9,90.1,109.9,14.01,13.08,49.3,7.6,1.91,3.22,0,1,4,46.94,19.8,0.93,0.353,19.5,12.3,3049.4,low_risk
VH-0035,2024-11-19,Renault,Megane,2017,150295,9,brakes,2625,28437,30802,42044,2313.5,545.9,90.1,109.9,14.01,13.08,49.3,7.6,1.91,3.22,0,1,4,46.94,19.8,0.93,0.353,19.5,12.3,3049.4,medium_risk
VH-0035,2024-11-19,Renault,Megane,2017,150295,9,cooling_system,2625,28437,30802,42044,2313.5,545.9,90.1,109.9,14.01,13.08,49.3,7.6,1.91,3.22,0,1,4,46.94,19.8,0.93,0.353,19.5,12.3,3049.4,high_risk
VH-0035,2024-11-19,Renault,Megane,2017,150295,9,transmission,2625,28437,30802,42044,2313.5,545.9,90.1,109.9,14.01,13.08,49.3,7.6,1.91,3.22,0,1,4,46.94,19.8,0.93,0.353,19.5,12.3,3049.4,no_risk
VH-0035,2024-11-19,Renault,Megane,2017,150295,9,engine,2625,28437,30802,42044,2313.5,545.9,90.1,109.9,14.01,13.08,49.3,7.6,1.91,3.22,0,1,4,46.94,19.8,0.93,0.353,19.5,12.3,3049.4,no_risk
VH-0035,2024-11-19,Renault,Megane,2017,150295,9,fuel_system,2625,28437,30802,42044,2313.5,545.9,90.1,109.9,14.01,13.08,49.3,7.6,1.91,3.22,0,1,4,46.94,19.8,0.93,0.353,19.5,12.3,3049.4,no_risk
VH-0035,2024-11-19,Renault,Megane,2017,150295,9,electrical,2625,28437,30802,42044,2313.5,545.9,90.1,109.9,14.01,13.08,49.3,7.6,1.91,3.22,0,1,4,46.94,19.8,0.93,0.353,19.5,12.3,3049.4,no_risk
VH-0035,2025-05-01,Renault,Megane,2017,151675,9,battery,4726,26616,14790,45833,1864.1,326.3,93.1,108.7,14.49,14.18,47.7,35.6,2.45,5.84,0,1,4,39.11,15.54,0.32,0.327,33.7,19.2,3182.5,no_risk
VH-0035,2025-05-01,Renault,Megane,2017,151675,9,brakes,4726,26616,14790,45833,1864.1,326.3,93.1,108.7,14.49,14.18,47.7,35.6,2.45,5.84,0,1,4,39.11,15.54,0.32,0.327,33.7,19.2,3182.5,low_risk
VH-0035,2025-05-01,Renault,Megane,2017,151675,9,cooling_system,4726,26616,14790,45833,1864.1,326.3,93.1,108.7,14.49,14.18,47.7,35.6,2.45,5.84,0,1,4,39.11,15.54,0.32,0.327,33.7,19.2,3182.5,high_risk
VH-0035,2025-05-01,Renault,Megane,2017,151675,9,transmission,4726,26616,14790,45833,1864.1,326.3,93.1,108.7,14.49,14.18,47.7,35.6,2.45,5.84,0,1,4,39.11,15.54,0.32,0.327,33.7,19.2,3182.5,no_risk
